,Time,Tweet,Favorites,Retweets,Sentiment,keyPhrases
227,2019-06-06 03:02:07,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
228,2019-06-06 01:54:10,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
229,2019-06-05 19:43:04,I  #Mexico #SustainableLifestyle #ProtectTheEnvironment https://t.co/VBrLqmDgfs,0,0,0.5,"['Mexico', 'SustainableLifestyle', 'ProtectTheEnvironment']"
230,2019-06-05 16:18:50,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
231,2019-06-05 15:25:49,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
232,2019-06-05 14:33:10,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
233,2019-06-05 14:26:13,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
234,2019-06-05 13:20:02,Everyday write down 3 things that you are grateful for. #vidhyamalvade https://t.co/stMadakxsH #power #yoga https://t.co/bI2XqcY8hb,1,0,0.9124517440795898,"['vidhyamalvade', 'power', 'yoga', 'things']"
235,2019-06-05 13:17:37,"waste reduction initiatives, sustainable lifestyle awareness campaigns &amp; green-focused renovation projects. https://t.co/gb1s8qFLw5",2,0,0.15139994025230408,"['sustainable lifestyle awareness campaigns', 'waste reduction initiatives', 'green-focused renovation projects']"
236,2019-06-05 13:11:37,"This #WorldEnvironmentDay, we at #AlmitraSustainables are excited to #gift-wrap a #PocketBooklet for the little one https://t.co/j39liHrPQf",1,1,0.9283588528633118,"['AlmitraSustainables', 'PocketBooklet', 'WorldEnvironmentDay']"
237,2019-06-05 11:44:21,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
238,2019-06-05 11:38:54,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
239,2019-06-05 11:24:02,@Loving40rty_ES @a_mumma_mind @FetchemC @InsideOutSurrey I know it really does feel like we need to go back to basi https://t.co/vdBrMysFeh,1,0,0.04541197419166565,"['mumma', 'mind', 'ES', 'FetchemC', 'InsideOutSurrey', 'Loving40rty', 'basi']"
240,2019-06-05 11:20:42,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
241,2019-06-05 11:03:35,"              ,    #WorldEnvironmentDay https://t.co/eKtjP9fFZ1",0,0,0.5,['WorldEnvironmentDay']
242,2019-06-05 10:29:51,Lets make a shift from a single bottom line to a #triplebottomline towards a #sustainablelifestyle that embraces https://t.co/AMIAdwDF8R,0,0,0.5,"['triplebottomline', 'shift', 'sustainablelifestyle']"
243,2019-06-05 10:15:22,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
244,2019-06-05 10:09:02,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
245,2019-06-05 09:10:47,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
246,2019-06-05 08:36:50,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
247,2019-06-05 07:45:41,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
248,2019-06-05 07:19:50,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
249,2019-06-05 06:46:19,RT @jkmayfair: These #ZeroEmissions bikes need riders. Our fleet is expanding. If you or anyone you know may be interested in joining our t,0,2,0.7431488633155823,"['ZeroEmissions bikes', 'jkmayfair', 'RT', 'riders', 'fleet']"
250,2019-06-05 06:28:02,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
251,2019-06-05 06:27:26,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
252,2019-06-05 06:13:30,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
253,2019-06-05 06:09:01,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
254,2019-06-05 06:05:38,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
255,2019-06-05 05:47:59,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
256,2019-06-05 05:46:22,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
257,2019-06-05 05:41:57,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
258,2019-06-05 05:40:26,"              ,    #WorldEnvironmentDay https://t.co/Gz717XagCd",209,35,0.5,['WorldEnvironmentDay']
259,2019-06-05 05:34:08,[035] #BLEEDREDTHINKGREEN  THE WORLDS FIRST REUSABLE TAMPON APPLICATOR https://t.co/5mhBrjRqhQ via https://t.co/dbv580fvo7,0,0,0.9524896144866943,"['REUSABLE TAMPON APPLICATOR', 'BLEEDREDTHINKGREEN', 'WORLDS']"
260,2019-06-05 04:09:50,"RT @iCharity_in: Nature is our treasure, help save it. #nature #DoYourBit #environmentday #worldenvironmentday #curbairpollution #airpoll",0,1,0.5,"['Nature', 'worldenvironmentday', 'curbairpollution', 'DoYourBit', 'RT', 'iCharity', 'treasure', 'help']"
261,2019-06-05 04:09:03,"Nature is our treasure, help save it. #nature #DoYourBit #environmentday #worldenvironmentday #curbairpollution https://t.co/PyqLNDUaKF",4,1,0.8132709264755249,"['Nature', 'DoYourBit', 'worldenvironmentday', 'curbairpollution', 'treasure', 'help']"
262,2019-06-04 21:00:08,"Need a natural jolt  to get you back up again ? I know I do right now ! Try this motivation diffuser blend, https://t.co/jSVw0Gxrvk",0,0,0.1915273666381836,"['motivation diffuser blend', 'natural jolt']"
263,2019-06-04 13:28:02,Upasana's movement for usage of organic cotton in a sustainable fashion.https://t.co/TXVVwawPj3 #livelohas https://t.co/jYFA26SqIH,3,0,0.7590678334236145,"['usage of organic cotton', 'sustainable fashion', ""Upasana's movement"", 'livelohas']"
264,2019-06-04 12:50:18,RT @lifestylefood24: Raw vegan recipe inspired by traditional #Japanesecuisine. https://t.co/fK1ISEbtTX #livelohas #rawveganrecipe #rawfood,0,1,0.9124218821525574,"['Raw vegan recipe', 'RT', 'lifestylefood24', 'Japanesecuisine', 'rawveganrecipe', 'rawfood', 'livelohas']"
265,2019-06-04 09:51:57,"All the orders placed in this week comes with a small gift \n\nIf you see this gift in your order parcel, tag us to https://t.co/3cMaOKV50b",0,0,0.719494640827179,"['small gift', 'week', 'order parcel', 'orders']"
266,2019-06-04 07:35:01,Raw vegan recipe inspired by traditional #Japanesecuisine. https://t.co/fK1ISEbtTX #livelohas #rawveganrecipe https://t.co/wkmhunBItr,3,1,0.9227327108383179,"['Raw vegan recipe', 'Japanesecuisine', 'livelohas', 'rawveganrecipe']"
267,2019-06-04 03:44:44,#tomato #plants are getting ready to ripen #bakersfieldcalifornia #healthylifestyle #sustainablelifestyle #zag1 https://t.co/b4cuVxHAHf,0,0,0.7351688146591187,"['bakersfieldcalifornia', 'healthylifestyle', 'sustainablelifestyle', 'zag1', 'tomato', 'plants']"
268,2019-06-04 02:00:12,What do you prefer to as a protein boost? A Protein Shake or Bar? Share what works for you (leave a comment below). https://t.co/5KFJTRR6Jc,4,0,0.8951648473739624,"['Protein Shake', 'protein boost', 'Bar', 'comment']"
269,2019-06-04 01:45:06, \n\n#Repost kushiplanet\n     \nThe threat is real\n#BanTheBag #BreakFreeFromPlastic https://t.co/IQXHEoTDi4,0,0,0.5,"['nThe threat', 'BanTheBag', 'BreakFreeFromPlastic', 'kushiplanet']"
270,2019-06-03 22:35:03,Bringing the power of plastic recycling to the people https://t.co/AqYmupIfE5 #plastic #plasticpollution https://t.co/mIvoRGaPHN,2,0,0.5,"['power of plastic recycling', 'people', 'plasticpollution']"
271,2019-06-03 22:01:28,"@steviedubyu @KevinClimate @MichaelEMann @penn_state @USATODAY It's easier to educate, bring more people along when https://t.co/mq23j2fZ88",0,0,0.9443080425262451,"['penn', 'MichaelEMann', 'state', 'KevinClimate', 'USATODAY', 'steviedubyu', 'people']"
272,2019-06-03 22:00:07,We want to show you some appreciation with a little gift for joining our community. Sign up for our email list and https://t.co/JXyIFzPjSz,0,0,0.8059331178665161,"['little gift', 'appreciation', 'community', 'email list']"
273,2019-06-03 21:00:14,\n#healthcoach #coach #lifestyle #fitness #sustainablelifestyle #grownwellness #levelup #lozantonenko #courage https://t.co/GEyhMhkslT,1,0,0.5,"['grownwellness', 'fitness', 'sustainablelifestyle', 'levelup', 'healthcoach', 'lozantonenko', 'courage']"
274,2019-06-13 13:01:25,Drastic shift in city lifestyles urged to avert #climatecrisis https://t.co/TgmI2Ylo4Y via @TRF_Stories https://t.co/VyIGixZRyH,0,0,0.5,"['climatecrisis', 'city lifestyles', 'Drastic shift', 'TRF', 'Stories']"
275,2019-06-13 11:14:02,An interesting read from @Sunday_Post showing the rise of slow fashion and sustainability as a whole. Excited to se https://t.co/bVl7GV93ur,1,0,0.9109905958175659,"['Post', 'rise of slow fashion', 'sustainability', 'interesting read']"
276,2019-06-13 09:00:04,\n#healthcoach #coach #lifestyle #fitness #sustainablelifestyle #grownwellness #levelup #lozantonenko #courage https://t.co/YVqvjKLZTW,0,0,0.5,"['grownwellness', 'fitness', 'sustainablelifestyle', 'levelup', 'healthcoach', 'lozantonenko', 'courage']"
277,2019-06-13 05:13:21,[036] HOW TO TALK TO OUR KIDS ABOUT CLIMATE CHANGE https://t.co/ePG07Bvh8M via @makeandmendyear https://t.co/2a8xAfS3zW,0,0,0.5,"['CLIMATE CHANGE', 'KIDS', 'makeandmendyear']"
278,2019-06-12 22:01:13,Made From 100% Recycled Plastic. Grab yours at Coles https://t.co/bEORkfXOg5\n\n#Jordanaustralia #Jordantoothbrush https://t.co/7Q3MHBBgp4,0,0,0.5,"['Recycled Plastic', 'Coles', 'Jordantoothbrush']"
279,2019-06-12 16:10:19,The Fine Art of Landscaping #ItalianPlanters #Qatar #Indoor_Outdoor_Plants #LandscapeMaintenance #PlantingSeeds https://t.co/anZjDmcJRm,0,0,0.5,"['ItalianPlanters', 'Qatar', 'Plants', 'LandscapeMaintenance', 'Fine Art of Landscaping', 'PlantingSeeds']"
280,2019-06-12 00:00:12,#KireiLifestyle is about leading a #sustainableLifestyle Just how #sustainable are you?  Take @BBCEarth quiz to f https://t.co/BnP9rLPoVy,1,0,0.8175376653671265,"['sustainableLifestyle', 'BBCEarth quiz', 'KireiLifestyle']"
281,2019-06-11 20:02:32,Love Gang vegan t-shirts  Only at https://t.co/47YoUN1baF\n#veenofs #vegancommunity #veganlove #ethicallysourced https://t.co/DuKEYP4765,0,0,0.783693790435791,"['vegancommunity', 'Love Gang vegan t-shirts', 'veganlove']"
282,2019-06-11 15:45:17,"Simple grooming essentials with @BYoga BTowel, Routine Cream Johnny Cash Natural Deodorant, @audreleighbeauty exfol https://t.co/R5Och2hDGD",0,0,0.5,"['BYoga BTowel', 'Routine Cream Johnny Cash Natural Deodorant', 'audreleighbeauty exfol', 'Simple grooming essentials']"
283,2019-06-11 15:21:46,The Very Best Indoor Plants You Can Buy. \nVisit Our Website -: https://t.co/Lkz3xLxKvC\n#ItalianPlanters #Qatar https://t.co/FRCZXUVvct,0,0,0.5,"['Website', 'Best Indoor Plants', 'nVisit', 'Qatar']"
284,2019-06-11 13:41:17,"Already in 2016, Germany has launched a bicycle highway connecting 10 cities and 4 universities. The goal is to tak https://t.co/3Xop8Xcadk",1,0,0.5,"['bicycle highway', 'cities', 'Germany', 'universities', 'goal', 'tak']"
285,2019-06-11 11:14:02,Chester is going to be having their first ever sustainable fair in Grosvenor Park! It is amazing to see education o https://t.co/ka4aklWaBt,1,0,0.8425865769386292,"['sustainable fair', 'Grosvenor Park', 'education o', 'Chester']"
286,2019-06-10 21:01:21,Are you skinny fat?  You could be skinny but have high fat levels and the same medical issues as an obese person. https://t.co/St6Ox3TIaz,0,0,0.7758905291557312,"['skinny fat', 'high fat levels', 'medical issues', 'obese person']"
287,2019-06-10 09:00:06,Create your own natural fragrance!  Smell great and feel great using only natural oils. Try this luscious lavende https://t.co/LredR8DBte,0,0,0.9767846465110779,"['natural oils', 'natural fragrance', 'luscious lavende']"
288,2019-06-09 22:00:42,Grab yours today at Coles https://t.co/0IwAgODir9\n\n#Jordanaustralia #Jordantoothbrush #JordanSoMe https://t.co/LymPvuEV2I,1,0,0.5,"['Coles', 'Jordantoothbrush', 'JordanSoMe']"
289,2019-06-09 19:08:12,Add these vegan heels  to your shoe collection. Made from microsuede and faux vegan leather  Only at https://t.co/FXYibUaxMt,0,0,0.8066112399101257,"['vegan heels', 'faux vegan leather', 'shoe collection', 'microsuede']"
290,2019-06-09 11:58:50,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
291,2019-06-09 10:31:18,"https://t.co/Ya7i0H4LwN - On #menthealth, #sustainablelifestyle, and #socialmedia.\n\nThanks for the recommendation https://t.co/SveWYYAtMz",2,0,0.8777598142623901,"['sustainablelifestyle', 'socialmedia', 'menthealth', 'recommendation']"
292,2019-06-09 06:42:31,' Put Your Landscape Maintenance in the Hands of Someone Who Really Cares'.\n#ItalianPlanters #Qatar https://t.co/VFHfqmoNSi,0,0,0.5,"['Landscape Maintenance', 'Hands', 'ItalianPlanters', 'Qatar']"
293,2019-06-08 23:55:05,How perfect is this vintage inspired planter??  I was feeling inspired to make use of older items we have around t https://t.co/TnQcSMcXsE,1,0,0.9676579833030701,"['vintage inspired planter', 'use of older items']"
294,2019-06-08 13:36:01,"#sustainableliving is slow process, but with efforts in right direction will definitely give fruits. https://t.co/wEwb7l5mYc",0,0,0.7499366402626038,"['efforts', 'slow process', 'right direction', 'sustainableliving', 'fruits']"
295,2019-06-08 06:33:42,Office plants - Create a space that looks and feels amazing.\n#ItalianPlanters #Qatar #Indoor_Outdoor_Plants https://t.co/HaUDRCylMX,0,0,0.8566221594810486,"['Office plants', 'ItalianPlanters', 'Qatar', 'space']"
296,2019-06-08 02:19:01,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
297,2019-06-08 02:00:03,Life's challenges are easier when you're fit enough to kick their a###!\n\n#healthcoach #coach #lifestyle #fitness https://t.co/UwRPy6otjA,2,0,0.9066261053085327,"['healthcoach', 'lifestyle', 'fitness', ""Life's challenges""]"
298,2019-06-07 22:23:05,RT @Gina_Caro: 18 Sustainable Lifestyle Changes That Dont Cost Money: https://t.co/278dXDfnrn #ecoliving #ecoblogger #sustainablelifestyle,0,16,0.5,"['Sustainable Lifestyle Changes', 'Dont Cost Money', 'ecoliving', 'Caro', 'Gina', 'ecoblogger', 'sustainablelifestyle', 'RT']"
299,2019-06-07 22:05:14,RT @Gina_Caro: 18 Sustainable Lifestyle Changes That Dont Cost Money: https://t.co/278dXDfnrn #ecoliving #ecoblogger #sustainablelifestyle,0,16,0.5,"['Sustainable Lifestyle Changes', 'Dont Cost Money', 'ecoliving', 'Caro', 'Gina', 'ecoblogger', 'sustainablelifestyle', 'RT']"
300,2019-06-07 19:52:49,RT @Gina_Caro: 18 Sustainable Lifestyle Changes That Dont Cost Money: https://t.co/278dXDfnrn #ecoliving #ecoblogger #sustainablelifestyle,0,16,0.5,"['Sustainable Lifestyle Changes', 'Dont Cost Money', 'ecoliving', 'Caro', 'Gina', 'ecoblogger', 'sustainablelifestyle', 'RT']"
301,2019-06-07 13:49:15,"The beach everyday, Introducing our sandy new wallpaper, UK seaside iconic buildings as sandcastles with a polka do https://t.co/2wWntKVvGH",2,0,0.9180254340171814,"['UK seaside iconic buildings', 'sandy new wallpaper', 'sandcastles', 'polka', 'beach']"
302,2019-06-07 06:43:05, #SustainableLifestyle Is Global #Rebellion\n #BeTheChange\n\nhttps://t.co/vICAtNRIPN,0,0,0.5,"['BeTheChange', 'Rebellion', 'SustainableLifestyle', 'vICAtNRIPN']"
303,2019-06-07 06:35:38,"I love a society where by the ""meeting of the needs if the present generation, will not affect the ability of the f https://t.co/4MqlxqWx6f",6,0,0.7533121109008789,"['meeting', 'present generation', 'needs', 'ability', 'society']"
304,2019-06-07 05:49:46,#mtb #mtblife 4 #life #sustainablelifestyle #healthylifestyle #itsnotahobbieitsalifestyle #bicycle #cycling https://t.co/mTvEAtbfCu,0,0,0.5,"['sustainablelifestyle', 'healthylifestyle', 'itsnotahobbieitsalifestyle', 'bicycle', 'mtblife', 'cycling']"
305,2019-06-06 20:17:30,"Some great bargains listed tonight, why pay retail when you can buy Preloved #pearlsandscarlett #ethicalfashion https://t.co/2vbzD2UHlL",0,0,0.8952465653419495,"['retail', 'ethicalfashion', 'pearlsandscarlett', 'great bargains']"
306,2019-06-06 20:10:45,RT @ArakiCrafts: Small Beard Comb https://t.co/8D8A5ZCidP via @Etsy Gift for Dad\n#ecoliving #gogreen #plasticfreeliving #motherearth #waste,0,2,0.22467130422592163,"['gogreen', 'ecoliving', 'Etsy Gift', 'Small Beard Comb', 'plasticfreeliving', 'Dad', 'motherearth', 'ArakiCrafts', 'waste']"
307,2019-06-06 20:05:42,RT @ArakiCrafts: Luxury wooden comb https://t.co/Phl4jIYRfB via @Etsy #ecoliving #gogreen #plasticfreeliving #motherearth #wastefree #ecoli,0,3,0.5,"['plasticfreeliving', 'Etsy', 'Luxury wooden comb', 'motherearth', 'gogreen', 'ecoliving', 'wastefree', 'ArakiCrafts']"
308,2019-06-06 08:27:55,Heres what I learnt today. Running helps to expel toxin more effectively even though I cover the same distance as https://t.co/NS952PmUiw,0,0,0.7879914045333862,"['helps', 'toxin', 'Heres', 'distance']"
309,2019-06-06 05:47:01,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
310,2019-06-06 05:10:58,"RT @almitrasustain1: This #WorldEnvironmentDay, we at #AlmitraSustainables are excited to #gift-wrap a #PocketBooklet for the little ones.",0,1,0.9378480911254883,"['WorldEnvironmentDay', 'PocketBooklet', 'little ones', 'RT', 'almitrasustain1', 'AlmitraSustainables']"
311,2019-06-06 04:53:55,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
312,2019-06-06 04:25:08,"Hello #summer.\nI greet thee with open arms. The pouring sweat from your blazing heat &amp; all your warm goodness,  I w https://t.co/WxYaLN7I0X",1,0,0.9598745107650757,"['amp', 'blazing heat', 'warm goodness', 'pouring sweat', 'nI', 'open arms', 'summer']"
313,2019-06-06 03:04:23,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
314,2019-06-06 03:02:07,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
315,2019-06-06 01:54:10,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
316,2019-06-05 19:43:04,I  #Mexico #SustainableLifestyle #ProtectTheEnvironment https://t.co/VBrLqmDgfs,0,0,0.5,"['Mexico', 'SustainableLifestyle', 'ProtectTheEnvironment']"
317,2019-06-05 16:18:50,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
318,2019-06-05 15:25:49,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
319,2019-06-05 14:33:10,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
320,2019-06-05 14:26:13,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
321,2019-06-05 13:20:02,Everyday write down 3 things that you are grateful for. #vidhyamalvade https://t.co/stMadakxsH #power #yoga https://t.co/bI2XqcY8hb,1,0,0.9124517440795898,"['vidhyamalvade', 'power', 'yoga', 'things']"
322,2019-06-05 13:17:37,"waste reduction initiatives, sustainable lifestyle awareness campaigns &amp; green-focused renovation projects. https://t.co/gb1s8qFLw5",2,0,0.15139994025230408,"['sustainable lifestyle awareness campaigns', 'waste reduction initiatives', 'green-focused renovation projects']"
323,2019-06-05 13:11:37,"This #WorldEnvironmentDay, we at #AlmitraSustainables are excited to #gift-wrap a #PocketBooklet for the little one https://t.co/j39liHrPQf",1,1,0.9283588528633118,"['AlmitraSustainables', 'PocketBooklet', 'WorldEnvironmentDay']"
324,2019-06-05 11:44:21,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
325,2019-06-05 11:38:54,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
326,2019-06-05 11:24:02,@Loving40rty_ES @a_mumma_mind @FetchemC @InsideOutSurrey I know it really does feel like we need to go back to basi https://t.co/vdBrMysFeh,1,0,0.04541197419166565,"['mumma', 'mind', 'ES', 'FetchemC', 'InsideOutSurrey', 'Loving40rty', 'basi']"
327,2019-06-05 11:20:42,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
328,2019-06-05 11:03:35,"              ,    #WorldEnvironmentDay https://t.co/eKtjP9fFZ1",0,0,0.5,['WorldEnvironmentDay']
329,2019-06-05 10:29:51,Lets make a shift from a single bottom line to a #triplebottomline towards a #sustainablelifestyle that embraces https://t.co/AMIAdwDF8R,0,0,0.5,"['triplebottomline', 'shift', 'sustainablelifestyle']"
330,2019-06-05 10:15:22,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
331,2019-06-05 10:09:02,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
332,2019-06-05 09:10:47,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
333,2019-06-05 08:36:50,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
334,2019-06-05 07:45:41,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
335,2019-06-05 07:19:50,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
336,2019-06-05 06:46:19,RT @jkmayfair: These #ZeroEmissions bikes need riders. Our fleet is expanding. If you or anyone you know may be interested in joining our t,0,2,0.7431488633155823,"['ZeroEmissions bikes', 'jkmayfair', 'RT', 'riders', 'fleet']"
337,2019-06-05 06:28:02,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
338,2019-06-05 06:27:26,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
339,2019-06-05 06:13:30,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
340,2019-06-05 06:09:01,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
341,2019-06-05 06:05:38,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
342,2019-06-05 05:47:59,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
343,2019-06-05 05:46:22,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
344,2019-06-05 05:41:57,"RT @BJPSanjayJoshi:               ,    #WorldEnvironmentDay #environm",0,35,0.5,"['BJPSanjayJoshi', 'WorldEnvironmentDay', 'RT']"
345,2019-06-05 05:40:26,"              ,    #WorldEnvironmentDay https://t.co/Gz717XagCd",209,35,0.5,['WorldEnvironmentDay']
346,2019-06-05 05:34:08,[035] #BLEEDREDTHINKGREEN  THE WORLDS FIRST REUSABLE TAMPON APPLICATOR https://t.co/5mhBrjRqhQ via https://t.co/dbv580fvo7,0,0,0.9524896144866943,"['REUSABLE TAMPON APPLICATOR', 'BLEEDREDTHINKGREEN', 'WORLDS']"
347,2019-06-05 04:09:50,"RT @iCharity_in: Nature is our treasure, help save it. #nature #DoYourBit #environmentday #worldenvironmentday #curbairpollution #airpoll",0,1,0.5,"['Nature', 'worldenvironmentday', 'curbairpollution', 'DoYourBit', 'RT', 'iCharity', 'treasure', 'help']"
348,2019-06-05 04:09:03,"Nature is our treasure, help save it. #nature #DoYourBit #environmentday #worldenvironmentday #curbairpollution https://t.co/PyqLNDUaKF",4,1,0.8132709264755249,"['Nature', 'DoYourBit', 'worldenvironmentday', 'curbairpollution', 'treasure', 'help']"
